Model,MSO2014
Firmware Version,1.06
Point Format,Y
Horizontal Units,S
Horizontal Scale,"0,00001"
Sample Interval,"0,000000001"
Filter Frequency,100000000.0
Record Length,100000.0
Gating,0.0% to 100.0%
Probe Attenuation,1.0
Vertical Units,V
Vertical Offset,-0.0
Vertical Scale,1.0
Label,
TIME,CH1
2.59490e-05,-0.4
2.59500e-05,-0.52
2.59510e-05,-0.6
2.59520e-05,-0.72
2.59530e-05,-0.8
2.59540e-05,-0.88
2.59550e-05,-0.96
2.59560e-05,-1.04
2.59570e-05,-1.12
2.59580e-05,-1.16
2.59590e-05,-1.24
2.59600e-05,-1.28
2.59610e-05,-1.32
2.59620e-05,-1.4
2.59630e-05,-1.44
2.59640e-05,-1.48
2.59650e-05,-1.52
2.59660e-05,-1.52
2.59670e-05,-1.56
2.59680e-05,-1.56
2.59690e-05,-1.6
2.59700e-05,-1.6
2.59710e-05,-1.64
2.59720e-05,-1.6
2.59730e-05,-1.6
2.59740e-05,-1.56
2.59750e-05,-1.56
2.59760e-05,-1.56
2.59770e-05,-1.52
2.59780e-05,-1.48
2.59790e-05,-1.4
2.59800e-05,-1.36
2.59810e-05,-1.28
2.59820e-05,-1.24
2.59830e-05,-1.16
2.59840e-05,-1.08
2.59850e-05,-1.04
2.59860e-05,-0.92
2.59870e-05,-0.84
2.59880e-05,-0.76
2.59890e-05,-0.64
2.59900e-05,-0.56
2.59910e-05,-0.48
2.59920e-05,-0.32
2.59930e-05,-0.24
2.59940e-05,-0.12
2.59950e-05,-0.04
2.59960e-05,0.08
2.59970e-05,0.2
2.59980e-05,0.32
2.59990e-05,0.4
2.60000e-05,0.48
2.60010e-05,0.56
2.60020e-05,0.68
2.60030e-05,0.76
2.60040e-05,0.88
2.60050e-05,0.96
2.60060e-05,1.04
2.60070e-05,1.12
2.60080e-05,1.16
2.60090e-05,1.2
2.60100e-05,1.28
2.60110e-05,1.32
2.60120e-05,1.4
2.60130e-05,1.44
2.60140e-05,1.48
2.60150e-05,1.52
2.60160e-05,1.56
2.60170e-05,1.56
2.60180e-05,1.6
2.60190e-05,1.6
2.60200e-05,1.6
2.60210e-05,1.6
2.60220e-05,1.6
2.60230e-05,1.6
2.60240e-05,1.6
2.60250e-05,1.56
2.60260e-05,1.56
2.60270e-05,1.48
2.60280e-05,1.48
2.60290e-05,1.4
2.60300e-05,1.36
2.60310e-05,1.32
2.60320e-05,1.24
2.60330e-05,1.12
2.60340e-05,1.08
2.60350e-05,1.0
2.60360e-05,0.92
2.60370e-05,0.84
2.60380e-05,0.76
2.60390e-05,0.64
2.60400e-05,0.56
2.60410e-05,0.44
2.60420e-05,0.36
2.60430e-05,0.24
2.60440e-05,0.12
2.60450e-05,0.04
2.60460e-05,-0.08
2.60470e-05,-0.2
2.60480e-05,-0.32
2.60490e-05,-0.4
2.60500e-05,-0.48
2.60510e-05,-0.6
2.60520e-05,-0.68
2.60530e-05,-0.8
2.60540e-05,-0.88
2.60550e-05,-0.96
2.60560e-05,-1.04
2.60570e-05,-1.12
2.60580e-05,-1.2
2.60590e-05,-1.24
2.60600e-05,-1.28
2.60610e-05,-1.36
2.60620e-05,-1.44
2.60630e-05,-1.44
2.60640e-05,-1.48
2.60650e-05,-1.52
2.60660e-05,-1.56
2.60670e-05,-1.56
2.60680e-05,-1.56
2.60690e-05,-1.6
2.60700e-05,-1.6
2.60710e-05,-1.64
2.60720e-05,-1.64
2.60730e-05,-1.64
2.60740e-05,-1.6
2.60750e-05,-1.6
2.60760e-05,-1.56
2.60770e-05,-1.52
2.60780e-05,-1.48
2.60790e-05,-1.44
2.60800e-05,-1.4
2.60810e-05,-1.32
2.60820e-05,-1.24
2.60830e-05,-1.16
2.60840e-05,-1.08
2.60850e-05,-1.0
2.60860e-05,-0.96
2.60870e-05,-0.84
2.60880e-05,-0.72
2.60890e-05,-0.64
2.60900e-05,-0.56
2.60910e-05,-0.48
2.60920e-05,-0.36
2.60930e-05,-0.28
2.60940e-05,-0.12
2.60950e-05,-0.0
2.60960e-05,0.12
2.60970e-05,0.2
2.60980e-05,0.32
2.60990e-05,0.4
2.61000e-05,0.52
2.61010e-05,0.6
2.61020e-05,0.68
2.61030e-05,0.8
2.61040e-05,0.88
2.61050e-05,0.96
2.61060e-05,1.04
2.61070e-05,1.08
2.61080e-05,1.16
2.61090e-05,1.24
2.61100e-05,1.32
2.61110e-05,1.36
2.61120e-05,1.4
2.61130e-05,1.44
2.61140e-05,1.48
2.61150e-05,1.52
2.61160e-05,1.56
2.61170e-05,1.56
2.61180e-05,1.6
2.61190e-05,1.6
2.61200e-05,1.64
2.61210e-05,1.6
2.61220e-05,1.64
2.61230e-05,1.6
2.61240e-05,1.6
2.61250e-05,1.6
2.61260e-05,1.56
2.61270e-05,1.52
2.61280e-05,1.48
2.61290e-05,1.4
2.61300e-05,1.36
2.61310e-05,1.28
2.61320e-05,1.24
2.61330e-05,1.16
2.61340e-05,1.08
2.61350e-05,1.0
2.61360e-05,0.92
2.61370e-05,0.8
2.61380e-05,0.76
2.61390e-05,0.64
2.61400e-05,0.56
2.61410e-05,0.44
2.61420e-05,0.36
2.61430e-05,0.24
2.61440e-05,0.16
2.61450e-05,0.04
2.61460e-05,-0.08
2.61470e-05,-0.2
2.61480e-05,-0.32
2.61490e-05,-0.44
2.61500e-05,-0.48
2.61510e-05,-0.6
2.61520e-05,-0.72
2.61530e-05,-0.8
2.61540e-05,-0.88
2.61550e-05,-0.96
2.61560e-05,-1.04
2.61570e-05,-1.12
2.61580e-05,-1.16
2.61590e-05,-1.24
2.61600e-05,-1.28
2.61610e-05,-1.36
2.61620e-05,-1.4
2.61630e-05,-1.48
2.61640e-05,-1.48
2.61650e-05,-1.52
2.61660e-05,-1.56
2.61670e-05,-1.6
2.61680e-05,-1.6
2.61690e-05,-1.64
2.61700e-05,-1.6
2.61710e-05,-1.64
2.61720e-05,-1.6
2.61730e-05,-1.64
2.61740e-05,-1.6
2.61750e-05,-1.6
2.61760e-05,-1.56
2.61770e-05,-1.52
2.61780e-05,-1.44
2.61790e-05,-1.44
2.61800e-05,-1.4
2.61810e-05,-1.32
2.61820e-05,-1.24
2.61830e-05,-1.16
2.61840e-05,-1.08
2.61850e-05,-1.0
2.61860e-05,-0.92
2.61870e-05,-0.84
2.61880e-05,-0.76
2.61890e-05,-0.64
2.61900e-05,-0.56
2.61910e-05,-0.44
2.61920e-05,-0.36
2.61930e-05,-0.24
2.61940e-05,-0.12
2.61950e-05,-0.0
2.61960e-05,0.08
2.61970e-05,0.2
2.61980e-05,0.32
2.61990e-05,0.4
2.62000e-05,0.52
2.62010e-05,0.6
2.62020e-05,0.72
2.62030e-05,0.76
2.62040e-05,0.88
2.62050e-05,0.96
2.62060e-05,1.04
2.62070e-05,1.12
2.62080e-05,1.2
2.62090e-05,1.24
2.62100e-05,1.32
2.62110e-05,1.36
2.62120e-05,1.44
2.62130e-05,1.44
2.62140e-05,1.52
2.62150e-05,1.52
2.62160e-05,1.56
2.62170e-05,1.56
2.62180e-05,1.6
2.62190e-05,1.6
2.62200e-05,1.64
2.62210e-05,1.64
2.62220e-05,1.64
2.62230e-05,1.6
2.62240e-05,1.6
2.62250e-05,1.56
2.62260e-05,1.56
2.62270e-05,1.48
2.62280e-05,1.48
2.62290e-05,1.4
2.62300e-05,1.36
2.62310e-05,1.28
2.62320e-05,1.24
2.62330e-05,1.16
2.62340e-05,1.12
2.62350e-05,1.0
2.62360e-05,0.92
2.62370e-05,0.84
2.62380e-05,0.76
2.62390e-05,0.64
2.62400e-05,0.56
2.62410e-05,0.44
2.62420e-05,0.36
2.62430e-05,0.24
2.62440e-05,0.12
2.62450e-05,-0.0
2.62460e-05,-0.08
2.62470e-05,-0.2
2.62480e-05,-0.32
2.62490e-05,-0.4
2.62500e-05,-0.52
2.62510e-05,-0.6
2.62520e-05,-0.72
2.62530e-05,-0.8
2.62540e-05,-0.88
2.62550e-05,-0.96
2.62560e-05,-1.04
2.62570e-05,-1.12
2.62580e-05,-1.16
2.62590e-05,-1.24
2.62600e-05,-1.32
2.62610e-05,-1.36
2.62620e-05,-1.44
2.62630e-05,-1.48
2.62640e-05,-1.48
2.62650e-05,-1.52
2.62660e-05,-1.56
2.62670e-05,-1.6
2.62680e-05,-1.6
2.62690e-05,-1.64
2.62700e-05,-1.64
2.62710e-05,-1.64
2.62720e-05,-1.64
2.62730e-05,-1.64
2.62740e-05,-1.64
2.62750e-05,-1.6
2.62760e-05,-1.56
2.62770e-05,-1.52
2.62780e-05,-1.48
2.62790e-05,-1.44
2.62800e-05,-1.36
2.62810e-05,-1.32
2.62820e-05,-1.24
2.62830e-05,-1.16
2.62840e-05,-1.08
2.62850e-05,-1.0
2.62860e-05,-0.92
2.62870e-05,-0.8
2.62880e-05,-0.72
2.62890e-05,-0.68
2.62900e-05,-0.56
2.62910e-05,-0.48
2.62920e-05,-0.36
2.62930e-05,-0.24
2.62940e-05,-0.12
2.62950e-05,-0.0
2.62960e-05,0.08
2.62970e-05,0.2
2.62980e-05,0.32
2.62990e-05,0.4
2.63000e-05,0.52
2.63010e-05,0.6
2.63020e-05,0.68
2.63030e-05,0.8
2.63040e-05,0.88
2.63050e-05,0.96
2.63060e-05,1.04
2.63070e-05,1.12
2.63080e-05,1.2
2.63090e-05,1.24
2.63100e-05,1.32
2.63110e-05,1.36
2.63120e-05,1.44
2.63130e-05,1.48
2.63140e-05,1.52
2.63150e-05,1.56
2.63160e-05,1.56
2.63170e-05,1.56
2.63180e-05,1.6
2.63190e-05,1.6
2.63200e-05,1.64
2.63210e-05,1.6
2.63220e-05,1.64
2.63230e-05,1.6
2.63240e-05,1.6
2.63250e-05,1.56
2.63260e-05,1.56
2.63270e-05,1.52
2.63280e-05,1.52
2.63290e-05,1.44
2.63300e-05,1.36
2.63310e-05,1.32
2.63320e-05,1.24
2.63330e-05,1.16
2.63340e-05,1.12
2.63350e-05,1.0
2.63360e-05,0.92
2.63370e-05,0.8
2.63380e-05,0.72
2.63390e-05,0.64
2.63400e-05,0.56
2.63410e-05,0.44
2.63420e-05,0.4
2.63430e-05,0.24
2.63440e-05,0.16
2.63450e-05,0.04
2.63460e-05,-0.08
2.63470e-05,-0.2
2.63480e-05,-0.32
2.63490e-05,-0.44
2.63500e-05,-0.48
2.63510e-05,-0.6
2.63520e-05,-0.68
2.63530e-05,-0.76
2.63540e-05,-0.88
2.63550e-05,-0.96
2.63560e-05,-1.04
2.63570e-05,-1.08
2.63580e-05,-1.16
2.63590e-05,-1.24
2.63600e-05,-1.28
2.63610e-05,-1.36
2.63620e-05,-1.4
2.63630e-05,-1.44
2.63640e-05,-1.48
2.63650e-05,-1.52
2.63660e-05,-1.56
2.63670e-05,-1.56
2.63680e-05,-1.6
2.63690e-05,-1.64
2.63700e-05,-1.64
2.63710e-05,-1.64
2.63720e-05,-1.64
2.63730e-05,-1.64
2.63740e-05,-1.6
2.63750e-05,-1.6
2.63760e-05,-1.56
2.63770e-05,-1.52
2.63780e-05,-1.48
2.63790e-05,-1.44
2.63800e-05,-1.36
2.63810e-05,-1.28
2.63820e-05,-1.24
2.63830e-05,-1.16
2.63840e-05,-1.08
2.63850e-05,-0.96
2.63860e-05,-0.92
2.63870e-05,-0.84
2.63880e-05,-0.72
2.63890e-05,-0.68
2.63900e-05,-0.56
2.63910e-05,-0.48
2.63920e-05,-0.36
2.63930e-05,-0.24
2.63940e-05,-0.12
2.63950e-05,-0.04
2.63960e-05,0.08
2.63970e-05,0.2
2.63980e-05,0.32
2.63990e-05,0.4
2.64000e-05,0.52
2.64010e-05,0.6
2.64020e-05,0.72
2.64030e-05,0.8
2.64040e-05,0.88
2.64050e-05,0.96
2.64060e-05,1.04
2.64070e-05,1.12
2.64080e-05,1.2
2.64090e-05,1.24
2.64100e-05,1.32
2.64110e-05,1.36
2.64120e-05,1.44
2.64130e-05,1.44
2.64140e-05,1.48
2.64150e-05,1.52
2.64160e-05,1.56
2.64170e-05,1.6
2.64180e-05,1.64
2.64190e-05,1.64
2.64200e-05,1.64
2.64210e-05,1.64
2.64220e-05,1.64
2.64230e-05,1.64
2.64240e-05,1.6
2.64250e-05,1.56
2.64260e-05,1.56
2.64270e-05,1.52
2.64280e-05,1.48
2.64290e-05,1.4
2.64300e-05,1.36
2.64310e-05,1.28
2.64320e-05,1.24
2.64330e-05,1.16
2.64340e-05,1.12
2.64350e-05,1.04
2.64360e-05,0.92
2.64370e-05,0.84
2.64380e-05,0.76
2.64390e-05,0.64
2.64400e-05,0.56
2.64410e-05,0.44
2.64420e-05,0.36
2.64430e-05,0.24
2.64440e-05,0.16
2.64450e-05,-0.0
2.64460e-05,-0.08
2.64470e-05,-0.2
2.64480e-05,-0.32
2.64490e-05,-0.4
2.64500e-05,-0.48
2.64510e-05,-0.6
2.64520e-05,-0.68
2.64530e-05,-0.76
2.64540e-05,-0.88
2.64550e-05,-0.92
2.64560e-05,-1.0
2.64570e-05,-1.08
2.64580e-05,-1.16
2.64590e-05,-1.2
2.64600e-05,-1.28
2.64610e-05,-1.32
2.64620e-05,-1.4
2.64630e-05,-1.44
2.64640e-05,-1.48
2.64650e-05,-1.52
2.64660e-05,-1.56
2.64670e-05,-1.6
2.64680e-05,-1.6
2.64690e-05,-1.64
2.64700e-05,-1.6
2.64710e-05,-1.64
2.64720e-05,-1.6
2.64730e-05,-1.64
2.64740e-05,-1.6
2.64750e-05,-1.6
2.64760e-05,-1.56
2.64770e-05,-1.52
2.64780e-05,-1.48
2.64790e-05,-1.4
2.64800e-05,-1.36
2.64810e-05,-1.28
2.64820e-05,-1.24
2.64830e-05,-1.16
2.64840e-05,-1.08
2.64850e-05,-1.0
2.64860e-05,-0.92
2.64870e-05,-0.84
2.64880e-05,-0.72
2.64890e-05,-0.64
2.64900e-05,-0.56
2.64910e-05,-0.44
2.64920e-05,-0.32
2.64930e-05,-0.24
2.64940e-05,-0.12
2.64950e-05,-0.0
2.64960e-05,0.12
2.64970e-05,0.2
2.64980e-05,0.32
2.64990e-05,0.4
2.65000e-05,0.48
2.65010e-05,0.6
2.65020e-05,0.72
2.65030e-05,0.76
2.65040e-05,0.88
2.65050e-05,0.96
2.65060e-05,1.04
2.65070e-05,1.12
2.65080e-05,1.16
2.65090e-05,1.24
2.65100e-05,1.32
2.65110e-05,1.36
2.65120e-05,1.44
2.65130e-05,1.48
2.65140e-05,1.52
2.65150e-05,1.52
2.65160e-05,1.56
2.65170e-05,1.6
2.65180e-05,1.6
2.65190e-05,1.64
2.65200e-05,1.64
2.65210e-05,1.64
2.65220e-05,1.64
2.65230e-05,1.64
2.65240e-05,1.64
2.65250e-05,1.6
2.65260e-05,1.56
2.65270e-05,1.52
2.65280e-05,1.48
2.65290e-05,1.44
2.65300e-05,1.36
2.65310e-05,1.32
2.65320e-05,1.28
2.65330e-05,1.16
2.65340e-05,1.12
2.65350e-05,1.04
2.65360e-05,0.92
2.65370e-05,0.84
2.65380e-05,0.76
2.65390e-05,0.68
2.65400e-05,0.56
2.65410e-05,0.44
2.65420e-05,0.36
2.65430e-05,0.24
2.65440e-05,0.12
2.65450e-05,0.04
2.65460e-05,-0.08
2.65470e-05,-0.2
2.65480e-05,-0.28
2.65490e-05,-0.4
2.65500e-05,-0.52
2.65510e-05,-0.6
2.65520e-05,-0.68
2.65530e-05,-0.76
2.65540e-05,-0.84
2.65550e-05,-0.92
2.65560e-05,-1.0
2.65570e-05,-1.08
2.65580e-05,-1.2
2.65590e-05,-1.24
2.65600e-05,-1.32
2.65610e-05,-1.36
2.65620e-05,-1.44
2.65630e-05,-1.48
2.65640e-05,-1.52
2.65650e-05,-1.56
2.65660e-05,-1.56
2.65670e-05,-1.56
2.65680e-05,-1.6
2.65690e-05,-1.6
2.65700e-05,-1.6
2.65710e-05,-1.64
2.65720e-05,-1.64
2.65730e-05,-1.64
2.65740e-05,-1.6
2.65750e-05,-1.56
2.65760e-05,-1.56
2.65770e-05,-1.52
2.65780e-05,-1.44
2.65790e-05,-1.4
2.65800e-05,-1.36
2.65810e-05,-1.32
2.65820e-05,-1.24
2.65830e-05,-1.16
2.65840e-05,-1.08
2.65850e-05,-1.0
2.65860e-05,-0.92
2.65870e-05,-0.8
2.65880e-05,-0.76
2.65890e-05,-0.64
2.65900e-05,-0.56
2.65910e-05,-0.44
2.65920e-05,-0.36
2.65930e-05,-0.24
2.65940e-05,-0.12
2.65950e-05,-0.04
2.65960e-05,0.08
2.65970e-05,0.2
2.65980e-05,0.32
2.65990e-05,0.4
2.66000e-05,0.48
2.66010e-05,0.6
2.66020e-05,0.68
2.66030e-05,0.8
2.66040e-05,0.88
2.66050e-05,0.96
2.66060e-05,1.04
2.66070e-05,1.12
2.66080e-05,1.2
2.66090e-05,1.24
2.66100e-05,1.32
2.66110e-05,1.36
2.66120e-05,1.44
2.66130e-05,1.44
2.66140e-05,1.52
2.66150e-05,1.52
2.66160e-05,1.56
2.66170e-05,1.56
2.66180e-05,1.6
2.66190e-05,1.6
2.66200e-05,1.64
2.66210e-05,1.64
2.66220e-05,1.64
2.66230e-05,1.64
2.66240e-05,1.64
2.66250e-05,1.6
2.66260e-05,1.56
2.66270e-05,1.52
2.66280e-05,1.48
2.66290e-05,1.4
2.66300e-05,1.36
2.66310e-05,1.28
2.66320e-05,1.28
2.66330e-05,1.16
2.66340e-05,1.12
2.66350e-05,1.0
2.66360e-05,0.92
2.66370e-05,0.84
2.66380e-05,0.76
2.66390e-05,0.64
2.66400e-05,0.56
2.66410e-05,0.44
2.66420e-05,0.36
2.66430e-05,0.28
2.66440e-05,0.16
2.66450e-05,-0.0
2.66460e-05,-0.08
2.66470e-05,-0.2
2.66480e-05,-0.28
2.66490e-05,-0.4
2.66500e-05,-0.52
2.66510e-05,-0.6
2.66520e-05,-0.68
2.66530e-05,-0.8
2.66540e-05,-0.88
2.66550e-05,-0.96
2.66560e-05,-1.04
2.66570e-05,-1.12
2.66580e-05,-1.16
2.66590e-05,-1.24
2.66600e-05,-1.28
2.66610e-05,-1.36
2.66620e-05,-1.4
2.66630e-05,-1.44
2.66640e-05,-1.48
2.66650e-05,-1.52
2.66660e-05,-1.56
2.66670e-05,-1.56
2.66680e-05,-1.56
2.66690e-05,-1.6
2.66700e-05,-1.6
2.66710e-05,-1.64
2.66720e-05,-1.6
2.66730e-05,-1.64
2.66740e-05,-1.6
2.66750e-05,-1.6
2.66760e-05,-1.56
2.66770e-05,-1.52
2.66780e-05,-1.48
2.66790e-05,-1.4
2.66800e-05,-1.36
2.66810e-05,-1.28
2.66820e-05,-1.2
2.66830e-05,-1.16
2.66840e-05,-1.08
2.66850e-05,-1.0
2.66860e-05,-0.92
2.66870e-05,-0.84
2.66880e-05,-0.76
2.66890e-05,-0.64
2.66900e-05,-0.52
2.66910e-05,-0.44
2.66920e-05,-0.32
2.66930e-05,-0.24
2.66940e-05,-0.12
2.66950e-05,-0.04
2.66960e-05,0.12
2.66970e-05,0.2
2.66980e-05,0.32
2.66990e-05,0.4
2.67000e-05,0.48
2.67010e-05,0.6
2.67020e-05,0.72
2.67030e-05,0.8
2.67040e-05,0.88
2.67050e-05,0.92
2.67060e-05,1.04
2.67070e-05,1.12
2.67080e-05,1.2
2.67090e-05,1.24
2.67100e-05,1.28
2.67110e-05,1.36
2.67120e-05,1.4
2.67130e-05,1.44
2.67140e-05,1.48
2.67150e-05,1.52
2.67160e-05,1.56
2.67170e-05,1.56
2.67180e-05,1.6
2.67190e-05,1.6
2.67200e-05,1.64
2.67210e-05,1.64
2.67220e-05,1.64
2.67230e-05,1.6
2.67240e-05,1.6
2.67250e-05,1.6
2.67260e-05,1.56
2.67270e-05,1.52
2.67280e-05,1.48
2.67290e-05,1.4
2.67300e-05,1.4
2.67310e-05,1.28
2.67320e-05,1.24
2.67330e-05,1.16
2.67340e-05,1.08
2.67350e-05,1.04
2.67360e-05,0.92
2.67370e-05,0.84
2.67380e-05,0.72
2.67390e-05,0.6
2.67400e-05,0.52
2.67410e-05,0.44
2.67420e-05,0.32
2.67430e-05,0.24
2.67440e-05,0.16
2.67450e-05,0.04
2.67460e-05,-0.08
2.67470e-05,-0.2
2.67480e-05,-0.28
2.67490e-05,-0.44
2.67500e-05,-0.52
2.67510e-05,-0.6
2.67520e-05,-0.68
2.67530e-05,-0.76
2.67540e-05,-0.84
2.67550e-05,-0.92
2.67560e-05,-1.04
2.67570e-05,-1.12
2.67580e-05,-1.2
2.67590e-05,-1.24
2.67600e-05,-1.32
2.67610e-05,-1.36
2.67620e-05,-1.4
2.67630e-05,-1.44
2.67640e-05,-1.48
2.67650e-05,-1.52
2.67660e-05,-1.56
2.67670e-05,-1.6
2.67680e-05,-1.6
2.67690e-05,-1.64
2.67700e-05,-1.64
2.67710e-05,-1.64
2.67720e-05,-1.64
2.67730e-05,-1.6
2.67740e-05,-1.6
2.67750e-05,-1.6
2.67760e-05,-1.52
2.67770e-05,-1.52
2.67780e-05,-1.44
2.67790e-05,-1.4
2.67800e-05,-1.32
2.67810e-05,-1.28
2.67820e-05,-1.24
2.67830e-05,-1.16
2.67840e-05,-1.08
2.67850e-05,-1.0
2.67860e-05,-0.92
2.67870e-05,-0.84
2.67880e-05,-0.76
2.67890e-05,-0.64
2.67900e-05,-0.56
2.67910e-05,-0.44
2.67920e-05,-0.32
2.67930e-05,-0.24
2.67940e-05,-0.12
2.67950e-05,-0.0
2.67960e-05,0.12
2.67970e-05,0.2
2.67980e-05,0.32
2.67990e-05,0.4
2.68000e-05,0.48
2.68010e-05,0.56
2.68020e-05,0.68
2.68030e-05,0.76
2.68040e-05,0.88
2.68050e-05,0.96
2.68060e-05,1.04
2.68070e-05,1.12
2.68080e-05,1.2
2.68090e-05,1.24
2.68100e-05,1.32
2.68110e-05,1.36
2.68120e-05,1.4
2.68130e-05,1.44
2.68140e-05,1.52
2.68150e-05,1.52
2.68160e-05,1.56
2.68170e-05,1.6
2.68180e-05,1.6
2.68190e-05,1.64
2.68200e-05,1.64
2.68210e-05,1.64
2.68220e-05,1.64
2.68230e-05,1.64
2.68240e-05,1.64
2.68250e-05,1.6
2.68260e-05,1.56
2.68270e-05,1.48
2.68280e-05,1.48
2.68290e-05,1.4
2.68300e-05,1.36
2.68310e-05,1.28
2.68320e-05,1.24
2.68330e-05,1.2
2.68340e-05,1.12
2.68350e-05,1.0
2.68360e-05,0.92
2.68370e-05,0.84
2.68380e-05,0.76
2.68390e-05,0.64
2.68400e-05,0.56
2.68410e-05,0.44
2.68420e-05,0.36
2.68430e-05,0.24
2.68440e-05,0.12
2.68450e-05,-0.0
2.68460e-05,-0.08
2.68470e-05,-0.2
2.68480e-05,-0.28
2.68490e-05,-0.4
2.68500e-05,-0.48
2.68510e-05,-0.6
2.68520e-05,-0.68
2.68530e-05,-0.76
2.68540e-05,-0.88
2.68550e-05,-0.96
2.68560e-05,-1.04
2.68570e-05,-1.12
2.68580e-05,-1.16
2.68590e-05,-1.24
2.68600e-05,-1.32
2.68610e-05,-1.36
2.68620e-05,-1.44
2.68630e-05,-1.48
2.68640e-05,-1.48
2.68650e-05,-1.56
2.68660e-05,-1.56
2.68670e-05,-1.6
2.68680e-05,-1.6
2.68690e-05,-1.6
2.68700e-05,-1.64
2.68710e-05,-1.64
2.68720e-05,-1.64
2.68730e-05,-1.64
2.68740e-05,-1.6
2.68750e-05,-1.6
2.68760e-05,-1.56
2.68770e-05,-1.52
2.68780e-05,-1.48
2.68790e-05,-1.4
2.68800e-05,-1.32
2.68810e-05,-1.28
2.68820e-05,-1.24
2.68830e-05,-1.16
2.68840e-05,-1.08
2.68850e-05,-1.0
2.68860e-05,-0.92
2.68870e-05,-0.84
2.68880e-05,-0.76
2.68890e-05,-0.64
2.68900e-05,-0.56
2.68910e-05,-0.44
2.68920e-05,-0.32
2.68930e-05,-0.24
2.68940e-05,-0.16
2.68950e-05,-0.0
2.68960e-05,0.08
2.68970e-05,0.2
2.68980e-05,0.32
2.68990e-05,0.4
2.69000e-05,0.52
2.69010e-05,0.6
2.69020e-05,0.68
2.69030e-05,0.8
2.69040e-05,0.88
2.69050e-05,0.96
2.69060e-05,1.04
2.69070e-05,1.12
2.69080e-05,1.2
2.69090e-05,1.24
2.69100e-05,1.32
2.69110e-05,1.36
2.69120e-05,1.4
2.69130e-05,1.44
2.69140e-05,1.48
2.69150e-05,1.52
2.69160e-05,1.6
2.69170e-05,1.6
2.69180e-05,1.6
2.69190e-05,1.64
2.69200e-05,1.64
2.69210e-05,1.64
2.69220e-05,1.64
2.69230e-05,1.64
2.69240e-05,1.6
2.69250e-05,1.6
2.69260e-05,1.56
2.69270e-05,1.52
2.69280e-05,1.48
2.69290e-05,1.4
2.69300e-05,1.36
2.69310e-05,1.32
2.69320e-05,1.24
2.69330e-05,1.16
2.69340e-05,1.08
2.69350e-05,1.0
2.69360e-05,0.92
2.69370e-05,0.84
2.69380e-05,0.76
2.69390e-05,0.64
2.69400e-05,0.56
2.69410e-05,0.44
2.69420e-05,0.36
2.69430e-05,0.24
2.69440e-05,0.16
2.69450e-05,0.04
2.69460e-05,-0.12
2.69470e-05,-0.2
2.69480e-05,-0.32
2.69490e-05,-0.4
2.69500e-05,-0.52
2.69510e-05,-0.6
2.69520e-05,-0.68
2.69530e-05,-0.8
2.69540e-05,-0.88
2.69550e-05,-0.96
2.69560e-05,-1.04
2.69570e-05,-1.12
2.69580e-05,-1.16
2.69590e-05,-1.24
2.69600e-05,-1.32
2.69610e-05,-1.36
2.69620e-05,-1.4
2.69630e-05,-1.48
2.69640e-05,-1.48
2.69650e-05,-1.52
2.69660e-05,-1.56
2.69670e-05,-1.56
2.69680e-05,-1.6
2.69690e-05,-1.64
2.69700e-05,-1.64
2.69710e-05,-1.64
2.69720e-05,-1.6
2.69730e-05,-1.64
2.69740e-05,-1.6
2.69750e-05,-1.6
2.69760e-05,-1.56
2.69770e-05,-1.52
2.69780e-05,-1.44
2.69790e-05,-1.4
2.69800e-05,-1.36
2.69810e-05,-1.32
2.69820e-05,-1.24
2.69830e-05,-1.16
2.69840e-05,-1.08
2.69850e-05,-1.0
2.69860e-05,-0.92
2.69870e-05,-0.8
2.69880e-05,-0.76
2.69890e-05,-0.64
2.69900e-05,-0.56
2.69910e-05,-0.44
2.69920e-05,-0.32
2.69930e-05,-0.24
2.69940e-05,-0.12
2.69950e-05,-0.0
2.69960e-05,0.08
2.69970e-05,0.2
2.69980e-05,0.32
2.69990e-05,0.44
2.70000e-05,0.52
2.70010e-05,0.6
2.70020e-05,0.72
2.70030e-05,0.76
2.70040e-05,0.88
2.70050e-05,0.96
2.70060e-05,1.04
2.70070e-05,1.12
2.70080e-05,1.2
2.70090e-05,1.24
2.70100e-05,1.32
2.70110e-05,1.36
2.70120e-05,1.4
2.70130e-05,1.48
2.70140e-05,1.52
2.70150e-05,1.52
2.70160e-05,1.56
2.70170e-05,1.6
2.70180e-05,1.6
2.70190e-05,1.64
2.70200e-05,1.64
2.70210e-05,1.64
2.70220e-05,1.64
2.70230e-05,1.64
2.70240e-05,1.64
2.70250e-05,1.6
2.70260e-05,1.56
2.70270e-05,1.52
2.70280e-05,1.48
2.70290e-05,1.44
2.70300e-05,1.36
2.70310e-05,1.32
2.70320e-05,1.24
2.70330e-05,1.16
2.70340e-05,1.08
2.70350e-05,1.0
2.70360e-05,0.96
2.70370e-05,0.84
2.70380e-05,0.76
2.70390e-05,0.68
2.70400e-05,0.56
2.70410e-05,0.44
2.70420e-05,0.36
2.70430e-05,0.24
2.70440e-05,0.12
2.70450e-05,0.04
2.70460e-05,-0.08
2.70470e-05,-0.2
2.70480e-05,-0.32
2.70490e-05,-0.4
2.70500e-05,-0.48
2.70510e-05,-0.6
2.70520e-05,-0.68
2.70530e-05,-0.76
2.70540e-05,-0.88
